SOLD DATE,ADDRESS,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,LATITUDE,LONGITUDE
June-22-2020,7440 SE 34th Ave,97202,1350000,5,2.5,EASTMORELAND,4645,7405,1924,59,291,0,45.4698775,-122.6279222
May-15-2020,901 SE Spokane St,97202,425000,3,1.5,PORTLAND SOUTHEAST,4670,4791,1913,97,91,0,45.4651696,-122.6567204
August-4-2020,1016 SW Davenport St,97201,1279000,5,3,RALEIGH HILLS,4708,9147,1957,16,272,0,45.5055486,-122.6889602
July-10-2020,2134 NE Rodney Ave,97212,985000,4,2.5,ELLIOT,4752,7405,1890,41,207,0,45.538608,-122.6639177
July-29-2020,3526 NE Fremont St,97212,1050000,4,2,PORTLAND NORTHEAST,4756,4756,1919,22,221,0,45.5479921,-122.6274287
February-27-2020,2726 NE 14th Ave,97212,890000,6,2.5,IRVINGTON,4806,5227,1912,175,185,0,45.5425354,-122.6511471
July-31-2020,4317 NE Wistaria Dr,97213,1275000,4,3,ALAMEDA,4822,10018,1932,20,264,0,45.5429088,-122.618651
August-14-2020,3401 NE Couch St,97232,1625000,4,3.5,LAURELHURST,4844,14810,1917,6,335,0,45.5238988,-122.6286164
June-25-2020,2322 NE 25th Ave,97212,1137500,5,2.5,IRVINGTON,4903,4791,1910,56,232,0,45.5394014,-122.6397548
March-3-2020,2546 SW Vista Ave,97201,650000,4,2.5,SW HILLS RESIDENTIAL LEAGUE,4945,10890,1904,170,131,0,45.5084289,-122.7012415
April-17-2020,3415 NE 34th Ave,97212,1575000,5,3.5,PORTLAND NORTHEAST,5006,16117,1924,125,315,0,45.54743,-122.629452
July-27-2020,2448 NW Johnson St,97210,1467000,5,2.5,NOB HILL  NW FLATS,5014,4791,1904,24,293,0,45.528119,-122.7016208
July-17-2020,2205 NW Johnson St,97210,1735000,4,4.5,NORTHWEST,5037,5662,1907,34,344,0,45.5286202,-122.6967282
August-7-2020,2028 SW Jackson St,97201,2000000,4,4.5,PORTLAND HEIGHTS,5055,8276,1940,13,396,0,45.5127242,-122.6981019
July-23-2020,415 SE 35th Ave,97214,1300000,8,3,LAURELHURST,5193,17859,1922,28,250,0,45.5199721,-122.6286901
March-12-2020,720 NW Warrenton Ter,97210,1430000,4,3.5,RALEIGH HILLS,5248,10018,1930,161,272,0,45.5281024,-122.7134545
February-26-2020,5677 SW Menefee Dr,97239,1652000,4,4.5,RALEIGH HILLS,5327,7840,2019,176,310,0,45.4823285,-122.684987
July-27-2020,800 NW Powhatan Ter,97210,1398000,4,4.5,KING,5425,18730,1956,24,258,0,45.5282667,-122.7121747
August-10-2020,2210 SW Main St,97205,1725500,5,3.5,KING,5777,3920,1911,10,299,0,45.5204306,-122.6971413
