SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE http://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
PAST SALE,July-15-2020,Single Family Residential,3822 SE 67th Ave,Portland,OR,97206,390000,2,1.0,FOSTER - POWELL,1130,3920,1902,36,345,,Sold,,,http://www.redfin.com/OR/Portland/3822-SE-67th-Ave-97206/home/26604567,RMLS,20552440,N,Y,45.4947308,-122.593978
PAST SALE,May-5-2020,Single Family Residential,5437 SE Boise St,Portland,OR,97206,484000,3,2.0,CRESTON-KENILWORTH,1379,4356,1905,107,351,,Sold,,,http://www.redfin.com/OR/Portland/5437-SE-Boise-St-97206/home/25855315,RMLS,19239222,N,Y,45.4926209,-122.6063551
PAST SALE,June-30-2020,Single Family Residential,4109 SE 63rd Ave,Portland,OR,97206,505000,3,2.0,FOSTER-POWELL NEIGHBORHOOD,1687,3920,1906,51,299,,Sold,,,http://www.redfin.com/OR/Portland/4109-SE-63rd-Ave-97206/home/26316161,RMLS,20053520,N,Y,45.4928627,-122.5986661
PAST SALE,July-24-2020,Single Family Residential,3807 SE 56th Ave,Portland,OR,97206,325000,2,1.0,FOSTER - POWELL,660,3920,1947,27,492,,Sold,,,http://www.redfin.com/OR/Portland/3807-SE-56th-Ave-97206/home/26554269,RMLS,20630367,N,Y,45.4953036,-122.6055404
PAST SALE,March-6-2020,Single Family Residential,4183 SE 62nd Ave,Portland,OR,97206,514250,3,2.5,Portland Southeast,1694,,2020,167,304,,Sold,,,http://www.redfin.com/OR/Portland/4183-SE-62nd-Ave-97206/home/170025790,RMLS,20173225,N,Y,45.4921483,-122.5996515
PAST SALE,May-18-2020,Single Family Residential,3543 SE 64th Ave,Portland,OR,97206,447500,4,1.0,FOSTER-POWELL NEIGHBORHOOD,1718,3920,1902,94,260,,Sold,,,http://www.redfin.com/OR/Portland/3543-SE-64th-Ave-97206/home/26315500,RMLS,20381953,N,Y,45.4966931,-122.5975672
PAST SALE,May-29-2020,Single Family Residential,5614 SE Francis St,Portland,OR,97206,304687,3,1.0,Portland Southeast,1368,3920,1911,83,223,,Sold,,,http://www.redfin.com/OR/Portland/5614-SE-Francis-St-97206/home/26483164,RMLS,20267312,N,Y,45.4946082,-122.6049869
PAST SALE,,Single Family Residential,3529 SE 61st Ave,Portland,OR,97206,280000,1,1.0,,560,5000,1950,,500,,,,,http://www.redfin.com/OR/Portland/3529-SE-61st-Ave-97206/home/26606123,,,N,Y,45.4969408,-122.6006446
PAST SALE,May-19-2020,Single Family Residential,2836 SE 62nd Ave,Portland,OR,97206,502000,3,2.0,SOUTH TABOR,2382,4791,1910,93,211,,Sold,,,http://www.redfin.com/OR/Portland/2836-SE-62nd-Ave-97206/home/26461094,RMLS,20055325,N,Y,45.5020147,-122.5991894
PAST SALE,April-9-2020,Single Family Residential,6405 SE Tibbetts St,Portland,OR,97206,520000,3,2.0,SOUTH TABOR,1416,5227,1949,133,367,,Sold,,,http://www.redfin.com/OR/Portland/6405-SE-Tibbetts-St-97206/home/26434372,RMLS,20095381,N,Y,45.5003929,-122.5973271
